kategori,gender,usia,plan,premi
konv_inap,PRIA,39,Topaz,15146400
konv_inap,PRIA,39,Topaz ID,13713100
konv_inap,PRIA,39,Jade,10586900
konv_inap,PRIA,39,Jade ID,9676800
konv_inap,PRIA,39,Sapphire,6838300
konv_inap,PRIA,39,Diamond Smart,30078100
konv_inap,PRIA,39,Ruby Smart,22079800
konv_inap,PRIA,39,Emerald Smart,12883600
konv_inap,PRIA,39,Topaz Smart,9087800
konv_inap,PRIA,39,Topaz ID Smart,8913500
konv_inap,PRIA,39,Jade Smart,6352100
konv_inap,PRIA,39,Jade ID Smart,6289900
konv_inap,PRIA,40,Diamond,51238700
konv_inap,PRIA,40,Ruby,38263200
konv_inap,PRIA,40,Emerald,21831700
konv_inap,PRIA,40,Topaz,15582200
konv_inap,PRIA,40,Topaz ID,14003200
konv_inap,PRIA,40,Jade,11298600
konv_inap,PRIA,40,Jade ID,10210000
konv_inap,PRIA,40,Sapphire,7107600
konv_inap,PRIA,40,Diamond Smart,30743200
konv_inap,PRIA,40,Ruby Smart,22957900
konv_inap,PRIA,40,Emerald Smart,13099000
konv_inap,PRIA,40,Topaz Smart,9349300
konv_inap,PRIA,40,Topaz ID Smart,9102100
konv_inap,PRIA,40,Jade Smart,6779200
konv_inap,PRIA,40,Jade ID Smart,6636500
konv_inap,PRIA,41,Diamond,53425500
konv_inap,PRIA,41,Ruby,39916500
konv_inap,PRIA,41,Emerald,23308000
konv_inap,PRIA,41,Topaz,16738800
konv_inap,PRIA,41,Topaz ID,14916400
konv_inap,PRIA,41,Jade,11799200
konv_inap,PRIA,41,Jade ID,10701200
konv_inap,PRIA,41,Sapphire,7405000
konv_inap,PRIA,41,Diamond Smart,32055300
konv_inap,PRIA,41,Ruby Smart,23949900
konv_inap,PRIA,41,Emerald Smart,13984800
konv_inap,PRIA,41,Topaz Smart,10043300
konv_inap,PRIA,41,Topaz ID Smart,9695700
konv_inap,PRIA,41,Jade Smart,7079500
konv_inap,PRIA,41,Jade ID Smart,6955800
konv_inap,PRIA,42,Diamond,55553100
konv_inap,PRIA,42,Ruby,41498100
konv_inap,PRIA,42,Emerald,24222100
konv_inap,PRIA,42,Topaz,17676700
konv_inap,PRIA,42,Topaz ID,15606400
konv_inap,PRIA,42,Jade,12261900
konv_inap,PRIA,42,Jade ID,11137100
konv_inap,PRIA,42,Sapphire,7713300
konv_inap,PRIA,42,Diamond Smart,33331900
konv_inap,PRIA,42,Ruby Smart,24898900
konv_inap,PRIA,42,Emerald Smart,14533300
konv_inap,PRIA,42,Topaz Smart,10606000
konv_inap,PRIA,42,Topaz ID Smart,10144200
konv_inap,PRIA,42,Jade Smart,7357100
konv_inap,PRIA,42,Jade ID Smart,7239100
konv_inap,PRIA,43,Diamond,57773000
konv_inap,PRIA,43,Ruby,43151000
konv_inap,PRIA,43,Emerald,25180000
konv_inap,PRIA,43,Topaz,18685300
konv_inap,PRIA,43,Topaz ID,16367200
konv_inap,PRIA,43,Jade,12745300
konv_inap,PRIA,43,Jade ID,11540000
konv_inap,PRIA,43,Sapphire,8017500
konv_inap,PRIA,43,Diamond Smart,34663800
konv_inap,PRIA,43,Ruby Smart,25890600
konv_inap,PRIA,43,Emerald Smart,15108000
konv_inap,PRIA,43,Topaz Smart,11211200
konv_inap,PRIA,43,Topaz ID Smart,10638700
konv_inap,PRIA,43,Jade Smart,7647200
konv_inap,PRIA,43,Jade ID Smart,7501000
konv_inap,PRIA,44,Diamond,61435000
konv_inap,PRIA,44,Ruby,45874200
konv_inap,PRIA,44,Emerald,26751200
konv_inap,PRIA,44,Topaz,19617600
konv_inap,PRIA,44,Topaz ID,16885000
konv_inap,PRIA,44,Jade,13536100
konv_inap,PRIA,44,Jade ID,12232100
konv_inap,PRIA,44,Sapphire,8353700
konv_inap,PRIA,44,Diamond Smart,36861000
konv_inap,PRIA,44,Ruby Smart,27524500
konv_inap,PRIA,44,Emerald Smart,16050700
konv_inap,PRIA,44,Topaz Smart,11770600
konv_inap,PRIA,44,Topaz ID Smart,10975300
konv_inap,PRIA,44,Jade Smart,8121700
konv_inap,PRIA,44,Jade ID Smart,7950900
konv_inap,PRIA,45,Diamond,65336400
konv_inap,PRIA,45,Ruby,48774900
konv_inap,PRIA,45,Emerald,27597200
konv_inap,PRIA,45,Topaz,20826100
konv_inap,PRIA,45,Topaz ID,17445600
konv_inap,PRIA,45,Jade,14381700
konv_inap,PRIA,45,Jade ID,13037500
konv_inap,PRIA,45,Sapphire,8875700
konv_inap,PRIA,45,Diamond Smart,39201800
konv_inap,PRIA,45,Ruby Smart,29264900
konv_inap,PRIA,45,Emerald Smart,16558300
konv_inap,PRIA,45,Topaz Smart,12495700
konv_inap,PRIA,45,Topaz ID Smart,11339600
konv_inap,PRIA,45,Jade Smart,8629000
konv_inap,PRIA,45,Jade ID Smart,8474400
konv_inap,PRIA,46,Diamond,69764700
konv_inap,PRIA,46,Ruby,52988500
konv_inap,PRIA,46,Emerald,30574700
konv_inap,PRIA,46,Topaz,22069800
konv_inap,PRIA,46,Topaz ID,18290500
konv_inap,PRIA,46,Jade,15390100
konv_inap,PRIA,46,Jade ID,13960700
konv_inap,PRIA,46,Sapphire,9406300
konv_inap,PRIA,46,Diamond Smart,41858800
konv_inap,PRIA,46,Ruby Smart,31793100
konv_inap,PRIA,46,Emerald Smart,18344800
konv_inap,PRIA,46,Topaz Smart,13241900
konv_inap,PRIA,46,Topaz ID Smart,11888800
konv_inap,PRIA,46,Jade Smart,9234100
konv_inap,PRIA,46,Jade ID Smart,9074500
konv_inap,PRIA,47,Diamond,75487400
konv_inap,PRIA,47,Ruby,56802800
konv_inap,PRIA,47,Emerald,32050100
konv_inap,PRIA,47,Topaz,23586600
konv_inap,PRIA,47,Topaz ID,19676200
konv_inap,PRIA,47,Jade,16357000
konv_inap,PRIA,47,Jade ID,14870000
konv_inap,PRIA,47,Sapphire,10070300
konv_inap,PRIA,47,Diamond Smart,45292400
konv_inap,PRIA,47,Ruby Smart,34081700
konv_inap,PRIA,47,Emerald Smart,19230100
konv_inap,PRIA,47,Topaz Smart,14152000
konv_inap,PRIA,47,Topaz ID Smart,12789500
konv_inap,PRIA,47,Jade Smart,9814200
konv_inap,PRIA,47,Jade ID Smart,9665500
konv_inap,PRIA,48,Diamond,80289700
konv_inap,PRIA,48,Ruby,59918000
konv_inap,PRIA,48,Emerald,34116100
konv_inap,PRIA,48,Topaz,24665900
konv_inap,PRIA,48,Topaz ID,21233300
konv_inap,PRIA,48,Jade,17389500
konv_inap,PRIA,48,Jade ID,15773200
konv_inap,PRIA,48,Sapphire,10705900
konv_inap,PRIA,48,Diamond Smart,48173800
konv_inap,PRIA,48,Ruby Smart,35950800
konv_inap,PRIA,48,Emerald Smart,20469700
konv_inap,PRIA,48,Topaz Smart,14799500
konv_inap,PRIA,48,Topaz ID Smart,13801600
konv_inap,PRIA,48,Jade Smart,10433700
konv_inap,PRIA,48,Jade ID Smart,10252600
konv_inap,PRIA,49,Diamond,85406900
konv_inap,PRIA,49,Ruby,62681900
konv_inap,PRIA,49,Emerald,36598700
konv_inap,PRIA,49,Topaz,25763000
konv_inap,PRIA,49,Topaz ID,22507300
konv_inap,PRIA,49,Jade,18494400
konv_inap,PRIA,49,Jade ID,16767500
konv_inap,PRIA,49,Sapphire,11386300
konv_inap,PRIA,49,Diamond Smart,51244100
konv_inap,PRIA,49,Ruby Smart,37609100
konv_inap,PRIA,49,Emerald Smart,21959200
konv_inap,PRIA,49,Topaz Smart,15457800
konv_inap,PRIA,49,Topaz ID Smart,14629700
konv_inap,PRIA,49,Jade Smart,11096600
konv_inap,PRIA,49,Jade ID Smart,10898900
konv_inap,PRIA,50,Diamond,89312600
konv_inap,PRIA,50,Ruby,66683900
konv_inap,PRIA,50,Emerald,39345900
konv_inap,PRIA,50,Topaz,26254800
konv_inap,PRIA,50,Topaz ID,23048800
konv_inap,PRIA,50,Jade,20367200
konv_inap,PRIA,50,Jade ID,18399700
konv_inap,PRIA,50,Sapphire,12117600
konv_inap,PRIA,50,Diamond Smart,53587600
konv_inap,PRIA,50,Ruby Smart,40010300
konv_inap,PRIA,50,Emerald Smart,23607500
konv_inap,PRIA,50,Topaz Smart,15752900
konv_inap,PRIA,50,Topaz ID Smart,14981700
konv_inap,PRIA,50,Jade Smart,12220300
konv_inap,PRIA,50,Jade ID Smart,11959800
konv_inap,PRIA,51,Diamond,95957500
konv_inap,PRIA,51,Ruby,71685900
konv_inap,PRIA,51,Emerald,42228600
konv_inap,PRIA,51,Topaz,27920600
konv_inap,PRIA,51,Topaz ID,24607900
konv_inap,PRIA,51,Jade,22109000
konv_inap,PRIA,51,Jade ID,19970600
konv_inap,PRIA,51,Sapphire,12886400
konv_inap,PRIA,51,Diamond Smart,57574500
konv_inap,PRIA,51,Ruby Smart,43011500
konv_inap,PRIA,51,Emerald Smart,25337200
konv_inap,PRIA,51,Topaz Smart,16752400
konv_inap,PRIA,51,Topaz ID Smart,15995100
konv_inap,PRIA,51,Jade Smart,13265400
konv_inap,PRIA,51,Jade ID Smart,12980900
konv_inap,PRIA,52,Diamond,102764400
konv_inap,PRIA,52,Ruby,76758600
konv_inap,PRIA,52,Emerald,45139400
konv_inap,PRIA,52,Topaz,28790200
konv_inap,PRIA,52,Topaz ID,25528700
konv_inap,PRIA,52,Jade,23672800
konv_inap,PRIA,52,Jade ID,21250900
konv_inap,PRIA,52,Sapphire,13865600
konv_inap,PRIA,52,Diamond Smart,61658600
konv_inap,PRIA,52,Ruby Smart,46055200
konv_inap,PRIA,52,Emerald Smart,27083600
konv_inap,PRIA,52,Topaz Smart,17274100
konv_inap,PRIA,52,Topaz ID Smart,16593700
konv_inap,PRIA,52,Jade Smart,14203700
konv_inap,PRIA,52,Jade ID Smart,13813100
konv_inap,PRIA,53,Diamond,110054700
konv_inap,PRIA,53,Ruby,82193100
konv_inap,PRIA,53,Emerald,47993600
konv_inap,PRIA,53,Topaz,30818700
konv_inap,PRIA,53,Topaz ID,27385000
konv_inap,PRIA,53,Jade,25340900
konv_inap,PRIA,53,Jade ID,22547200
konv_inap,PRIA,53,Sapphire,14842500
konv_inap,PRIA,53,Diamond Smart,66032800
konv_inap,PRIA,53,Ruby Smart,49315900
konv_inap,PRIA,53,Emerald Smart,28796200
konv_inap,PRIA,53,Topaz Smart,18491200
konv_inap,PRIA,53,Topaz ID Smart,17800300
konv_inap,PRIA,53,Jade Smart,15204500
konv_inap,PRIA,53,Jade ID Smart,14655700
konv_inap,PRIA,54,Diamond,117865000
konv_inap,PRIA,54,Ruby,87276400
konv_inap,PRIA,54,Emerald,50728900
konv_inap,PRIA,54,Topaz,32988000
konv_inap,PRIA,54,Topaz ID,29355300
konv_inap,PRIA,54,Jade,27123400
konv_inap,PRIA,54,Jade ID,24020500
konv_inap,PRIA,54,Sapphire,15887100
konv_inap,PRIA,54,Diamond Smart,70719000
konv_inap,PRIA,54,Ruby Smart,52365800
konv_inap,PRIA,54,Emerald Smart,30437300
konv_inap,PRIA,54,Topaz Smart,19792800
konv_inap,PRIA,54,Topaz ID Smart,19080900
konv_inap,PRIA,54,Jade Smart,16274000
konv_inap,PRIA,54,Jade ID Smart,15613300
konv_inap,PRIA,55,Diamond,126224300
konv_inap,PRIA,55,Ruby,90308500
konv_inap,PRIA,55,Emerald,53304900
konv_inap,PRIA,55,Topaz,35301800
konv_inap,PRIA,55,Topaz ID,31764500
konv_inap,PRIA,55,Jade,28939700
konv_inap,PRIA,55,Jade ID,25535000
konv_inap,PRIA,55,Sapphire,17001600
konv_inap,PRIA,55,Diamond Smart,75734600
konv_inap,PRIA,55,Ruby Smart,54185100
konv_inap,PRIA,55,Emerald Smart,31982900
konv_inap,PRIA,55,Topaz Smart,21181100
konv_inap,PRIA,55,Topaz ID Smart,20646900
konv_inap,PRIA,55,Jade Smart,17363800
konv_inap,PRIA,55,Jade ID Smart,16597800
konv_inap,PRIA,56,Diamond,133131500
konv_inap,PRIA,56,Ruby,94432200
konv_inap,PRIA,56,Emerald,55094800
konv_inap,PRIA,56,Topaz,37737300
konv_inap,PRIA,56,Topaz ID,34056500
konv_inap,PRIA,56,Jade,30662000
konv_inap,PRIA,56,Jade ID,27071000
konv_inap,PRIA,56,Sapphire,18219000
konv_inap,PRIA,56,Diamond Smart,79878900
konv_inap,PRIA,56,Ruby Smart,56659300
konv_inap,PRIA,56,Emerald Smart,33056900
konv_inap,PRIA,56,Topaz Smart,22642400
konv_inap,PRIA,56,Topaz ID Smart,22136700
konv_inap,PRIA,56,Jade Smart,18397200
konv_inap,PRIA,56,Jade ID Smart,17596200
konv_inap,PRIA,57,Diamond,138613600
konv_inap,PRIA,57,Ruby,99237900
konv_inap,PRIA,57,Emerald,56884500
konv_inap,PRIA,57,Topaz,39162100
konv_inap,PRIA,57,Topaz ID,35538800
konv_inap,PRIA,57,Jade,31457700
konv_inap,PRIA,57,Jade ID,27856800
konv_inap,PRIA,57,Sapphire,19560100
konv_inap,PRIA,57,Diamond Smart,83168200
konv_inap,PRIA,57,Ruby Smart,59542700
konv_inap,PRIA,57,Emerald Smart,34130700
konv_inap,PRIA,57,Topaz Smart,23497300
konv_inap,PRIA,57,Topaz ID Smart,23100200
konv_inap,PRIA,57,Jade Smart,18874600
konv_inap,PRIA,57,Jade ID Smart,18106900
konv_inap,PRIA,58,Diamond,144418200
konv_inap,PRIA,58,Ruby,105185700
konv_inap,PRIA,58,Emerald,57862400
konv_inap,PRIA,58,Topaz,39873500
konv_inap,PRIA,58,Topaz ID,36177300
konv_inap,PRIA,58,Jade,32029100
konv_inap,PRIA,58,Jade ID,28480300
konv_inap,PRIA,58,Sapphire,20064400
konv_inap,PRIA,58,Diamond Smart,86650900
konv_inap,PRIA,58,Ruby Smart,63111400
konv_inap,PRIA,58,Emerald Smart,34717400
konv_inap,PRIA,58,Topaz Smart,23924100
konv_inap,PRIA,58,Topaz ID Smart,23515200
konv_inap,PRIA,58,Jade Smart,19217500
konv_inap,PRIA,58,Jade ID Smart,18512200
konv_inap,PRIA,59,Diamond,152439700
konv_inap,PRIA,59,Ruby,106586000
konv_inap,PRIA,59,Emerald,60137300
konv_inap,PRIA,59,Topaz,41029400
konv_inap,PRIA,59,Topaz ID,37513300
konv_inap,PRIA,59,Jade,33482400
konv_inap,PRIA,59,Jade ID,29749900
konv_inap,PRIA,59,Sapphire,20287000
konv_inap,PRIA,59,Diamond Smart,91463800
konv_inap,PRIA,59,Ruby Smart,63951600
konv_inap,PRIA,59,Emerald Smart,36082400
konv_inap,PRIA,59,Topaz Smart,24617600
konv_inap,PRIA,59,Topaz ID Smart,24383600
konv_inap,PRIA,59,Jade Smart,20089400
konv_inap,PRIA,59,Jade ID Smart,19337400
konv_inap,PRIA,60,Diamond,160461200
konv_inap,PRIA,60,Ruby,111704100
konv_inap,PRIA,60,Emerald,62412400
konv_inap,PRIA,60,Topaz,42709500
konv_inap,PRIA,60,Topaz ID,38751600
konv_inap,PRIA,60,Jade,34450400
konv_inap,PRIA,60,Jade ID,30885300
konv_inap,PRIA,60,Sapphire,20372600
konv_inap,PRIA,60,Diamond Smart,96276700
konv_inap,PRIA,60,Ruby Smart,67022500
konv_inap,PRIA,60,Emerald Smart,37447400
konv_inap,PRIA,60,Topaz Smart,25625700
konv_inap,PRIA,60,Topaz ID Smart,25188500
konv_inap,PRIA,60,Jade Smart,20670200
konv_inap,PRIA,60,Jade ID Smart,20075400
konv_inap,PRIA,61,Diamond,168482700
konv_inap,PRIA,61,Ruby,117710400
konv_inap,PRIA,61,Emerald,66630300
konv_inap,PRIA,61,Topaz,45842800
konv_inap,PRIA,61,Topaz ID,41156800
konv_inap,PRIA,61,Jade,35827800
konv_inap,PRIA,61,Jade ID,32427200
konv_inap,PRIA,61,Sapphire,21216400
konv_inap,PRIA,61,Diamond Smart,101089600
konv_inap,PRIA,61,Ruby Smart,70626200
konv_inap,PRIA,61,Emerald Smart,39978200
konv_inap,PRIA,61,Topaz Smart,27505700
konv_inap,PRIA,61,Topaz ID Smart,26751900
konv_inap,PRIA,61,Jade Smart,21496700
konv_inap,PRIA,61,Jade ID Smart,21077700
konv_inap,PRIA,62,Diamond,174879000
konv_inap,PRIA,62,Ruby,123716800
konv_inap,PRIA,62,Emerald,70848200
konv_inap,PRIA,62,Topaz,47469500
konv_inap,PRIA,62,Topaz ID,41882800
konv_inap,PRIA,62,Jade,37377600
konv_inap,PRIA,62,Jade ID,33899800
konv_inap,PRIA,62,Sapphire,22139000
konv_inap,PRIA,62,Diamond Smart,104927400
konv_inap,PRIA,62,Ruby Smart,74230100
konv_inap,PRIA,62,Emerald Smart,42508900
konv_inap,PRIA,62,Topaz Smart,28481700
konv_inap,PRIA,62,Topaz ID Smart,27223800
konv_inap,PRIA,62,Jade Smart,22426600
konv_inap,PRIA,62,Jade ID Smart,22034900
konv_inap,PRIA,63,Diamond,180052000
konv_inap,PRIA,63,Ruby,126523700
konv_inap,PRIA,63,Emerald,72564200
konv_inap,PRIA,63,Topaz,49879800
konv_inap,PRIA,63,Topaz ID,43759300
konv_inap,PRIA,63,Jade,38369200
konv_inap,PRIA,63,Jade ID,34855700
konv_inap,PRIA,63,Sapphire,22918600
konv_inap,PRIA,63,Diamond Smart,108031200
konv_inap,PRIA,63,Ruby Smart,75914200
konv_inap,PRIA,63,Emerald Smart,43538500
konv_inap,PRIA,63,Topaz Smart,29927900
konv_inap,PRIA,63,Topaz ID Smart,28443500
konv_inap,PRIA,63,Jade Smart,23021500
konv_inap,PRIA,63,Jade ID Smart,22656200
konv_inap,PRIA,64,Diamond,184103000
konv_inap,PRIA,64,Ruby,131971400
konv_inap,PRIA,64,Emerald,75452800
konv_inap,PRIA,64,Topaz,52064100
konv_inap,PRIA,64,Topaz ID,45566500
konv_inap,PRIA,64,Jade,39145900
konv_inap,PRIA,64,Jade ID,35567400
konv_inap,PRIA,64,Sapphire,23557500
konv_inap,PRIA,64,Diamond Smart,110461800
konv_inap,PRIA,64,Ruby Smart,79182800
konv_inap,PRIA,64,Emerald Smart,45271700
konv_inap,PRIA,64,Topaz Smart,31238500
konv_inap,PRIA,64,Topaz ID Smart,29618200
konv_inap,PRIA,64,Jade Smart,23487500
konv_inap,PRIA,64,Jade ID Smart,23118800
konv_inap,PRIA,65,Diamond,193867000
konv_inap,PRIA,65,Ruby,137419300
konv_inap,PRIA,65,Emerald,80806300
konv_inap,PRIA,65,Topaz,54317900
konv_inap,PRIA,65,Topaz ID,47193100
konv_inap,PRIA,65,Jade,42041700
konv_inap,PRIA,65,Jade ID,38137800
konv_inap,PRIA,65,Sapphire,24504300
konv_inap,PRIA,65,Diamond Smart,116320200
konv_inap,PRIA,65,Ruby Smart,82451600
konv_inap,PRIA,65,Emerald Smart,48483800
konv_inap,PRIA,65,Topaz Smart,32590700
konv_inap,PRIA,65,Topaz ID Smart,30675500
konv_inap,PRIA,65,Jade Smart,25225000
konv_inap,PRIA,65,Jade ID Smart,24789600
konv_inap,PRIA,66,Diamond,207048800
konv_inap,PRIA,66,Ruby,146975700
konv_inap,PRIA,66,Emerald,86116200
konv_inap,PRIA,66,Topaz,58452200
konv_inap,PRIA,66,Topaz ID,51331400
konv_inap,PRIA,66,Jade,44893600
konv_inap,PRIA,66,Jade ID,40793100
konv_inap,PRIA,66,Sapphire,26369500
konv_inap,PRIA,66,Diamond Smart,124229300
konv_inap,PRIA,66,Ruby Smart,88185400
konv_inap,PRIA,66,Emerald Smart,51669700
konv_inap,PRIA,66,Topaz Smart,35071300
konv_inap,PRIA,66,Topaz ID Smart,33365400
konv_inap,PRIA,66,Jade Smart,26936200
konv_inap,PRIA,66,Jade ID Smart,26515500
konv_inap,PRIA,67,Diamond,225738400
konv_inap,PRIA,67,Ruby,160367800
konv_inap,PRIA,67,Emerald,89239800
konv_inap,PRIA,67,Topaz,62842800
konv_inap,PRIA,67,Topaz ID,55912600
konv_inap,PRIA,67,Jade,49231100
konv_inap,PRIA,67,Jade ID,44687300
konv_inap,PRIA,67,Sapphire,27695800
konv_inap,PRIA,67,Diamond Smart,135443000
konv_inap,PRIA,67,Ruby Smart,96220700
konv_inap,PRIA,67,Emerald Smart,53543900
konv_inap,PRIA,67,Topaz Smart,37705700
konv_inap,PRIA,67,Topaz ID Smart,36343200
konv_inap,PRIA,67,Jade Smart,29538700
konv_inap,PRIA,67,Jade ID Smart,29046700
konv_inap,PRIA,68,Diamond,233901000
konv_inap,PRIA,68,Ruby,165825500
konv_inap,PRIA,68,Emerald,92363300
konv_inap,PRIA,68,Topaz,66241600
konv_inap,PRIA,68,Topaz ID,59307000
konv_inap,PRIA,68,Jade,53652600
konv_inap,PRIA,68,Jade ID,48580100
konv_inap,PRIA,68,Sapphire,29930700
konv_inap,PRIA,68,Diamond Smart,140340600
konv_inap,PRIA,68,Ruby Smart,99495300
konv_inap,PRIA,68,Emerald Smart,55418000
konv_inap,PRIA,68,Topaz Smart,39745000
konv_inap,PRIA,68,Topaz ID Smart,38549600
konv_inap,PRIA,68,Jade Smart,32191600
konv_inap,PRIA,68,Jade ID Smart,31577100
konv_inap,PRIA,69,Diamond,242063700
konv_inap,PRIA,69,Ruby,171283400
konv_inap,PRIA,69,Emerald,95486700
konv_inap,PRIA,69,Topaz,69921200
konv_inap,PRIA,69,Topaz ID,62796900
konv_inap,PRIA,69,Jade,55506800
konv_inap,PRIA,69,Jade ID,50430000
konv_inap,PRIA,69,Sapphire,31531800
konv_inap,PRIA,69,Diamond Smart,145238200
konv_inap,PRIA,69,Ruby Smart,102770000
konv_inap,PRIA,69,Emerald Smart,57292000
konv_inap,PRIA,69,Topaz Smart,41952700
konv_inap,PRIA,69,Topaz ID Smart,40818000
konv_inap,PRIA,69,Jade Smart,33304100
konv_inap,PRIA,69,Jade ID Smart,32779500
konv_inap,PRIA,70,Diamond,250226600
konv_inap,PRIA,70,Ruby,176741200
konv_inap,PRIA,70,Emerald,98610200
konv_inap,PRIA,70,Topaz,73047500
konv_inap,PRIA,70,Topaz ID,65935400
konv_inap,PRIA,70,Jade,58828800
konv_inap,PRIA,70,Jade ID,53434100
konv_inap,PRIA,70,Sapphire,33132700
konv_inap,PRIA,70,Diamond Smart,150136000
konv_inap,PRIA,70,Ruby Smart,106044700
konv_inap,PRIA,70,Emerald Smart,59166100
konv_inap,PRIA,70,Topaz Smart,43828500
konv_inap,PRIA,70,Topaz ID Smart,42858000
konv_inap,PRIA,70,Jade Smart,35297300
konv_inap,PRIA,70,Jade ID Smart,34732200
konv_inap,PRIA,71,Diamond,258389300
konv_inap,PRIA,71,Ruby,182198900
konv_inap,PRIA,71,Emerald,101733700
konv_inap,PRIA,71,Topaz,74186600
konv_inap,PRIA,71,Topaz ID,67564000
konv_inap,PRIA,71,Jade,60888000
konv_inap,PRIA,71,Jade ID,55343100
konv_inap,PRIA,71,Sapphire,34733700
konv_inap,PRIA,71,Diamond Smart,155033600
konv_inap,PRIA,71,Ruby Smart,109319300
konv_inap,PRIA,71,Emerald Smart,61040200
konv_inap,PRIA,71,Topaz Smart,44512000
konv_inap,PRIA,71,Topaz ID Smart,43916600
konv_inap,PRIA,71,Jade Smart,36532800
konv_inap,PRIA,71,Jade ID Smart,35973000
konv_inap,PRIA,72,Diamond,262611400
konv_inap,PRIA,72,Ruby,184546700
konv_inap,PRIA,72,Emerald,104857100
konv_inap,PRIA,72,Topaz,78473000
konv_inap,PRIA,72,Topaz ID,71584600
konv_inap,PRIA,72,Jade,62947100
konv_inap,PRIA,72,Jade ID,57180600
konv_inap,PRIA,72,Sapphire,36334700
konv_inap,PRIA,72,Diamond Smart,157566800
konv_inap,PRIA,72,Ruby Smart,110728000
konv_inap,PRIA,72,Emerald Smart,62914300
konv_inap,PRIA,72,Topaz Smart,47083800
konv_inap,PRIA,72,Topaz ID Smart,46530000
konv_inap,PRIA,72,Jade Smart,37768300
konv_inap,PRIA,72,Jade ID Smart,37167400
konv_inap,PRIA,73,Diamond,265337100
konv_inap,PRIA,73,Ruby,189539600
konv_inap,PRIA,73,Emerald,108155200
konv_inap,PRIA,73,Topaz,81418400
konv_inap,PRIA,73,Topaz ID,74376200
konv_inap,PRIA,73,Jade,65006300
konv_inap,PRIA,73,Jade ID,59009600
konv_inap,PRIA,73,Sapphire,37935700
konv_inap,PRIA,73,Diamond Smart,159202300
konv_inap,PRIA,73,Ruby Smart,113723800
konv_inap,PRIA,73,Emerald Smart,64893100
konv_inap,PRIA,73,Topaz Smart,48851000
konv_inap,PRIA,73,Topaz ID Smart,48344500
konv_inap,PRIA,73,Jade Smart,39003800
konv_inap,PRIA,73,Jade ID Smart,38356200
konv_inap,PRIA,74,Diamond,270292700
konv_inap,PRIA,74,Ruby,192455900
konv_inap,PRIA,74,Emerald,113309600
konv_inap,PRIA,74,Topaz,85832500
konv_inap,PRIA,74,Topaz ID,77959700
konv_inap,PRIA,74,Jade,67065500
konv_inap,PRIA,74,Jade ID,60871300
konv_inap,PRIA,74,Sapphire,40258300
konv_inap,PRIA,74,Diamond Smart,162175600
konv_inap,PRIA,74,Ruby Smart,115473500
konv_inap,PRIA,74,Emerald Smart,67985800
konv_inap,PRIA,74,Topaz Smart,51499500
konv_inap,PRIA,74,Topaz ID Smart,50673800
konv_inap,PRIA,74,Jade Smart,40239300
konv_inap,PRIA,74,Jade ID Smart,39566300
konv_inap,PRIA,75,Diamond,275402600
konv_inap,PRIA,75,Ruby,196462600
konv_inap,PRIA,75,Emerald,117850100
konv_inap,PRIA,75,Topaz,89861900
konv_inap,PRIA,75,Topaz ID,81151400
konv_inap,PRIA,75,Jade,69124600
konv_inap,PRIA,75,Jade ID,62666900
konv_inap,PRIA,75,Sapphire,42580700
konv_inap,PRIA,75,Diamond Smart,165241600
konv_inap,PRIA,75,Ruby Smart,117877600
konv_inap,PRIA,75,Emerald Smart,70710100
konv_inap,PRIA,75,Topaz Smart,53917100
konv_inap,PRIA,75,Topaz ID Smart,52748400
konv_inap,PRIA,75,Jade Smart,41474800
konv_inap,PRIA,75,Jade ID Smart,40733500
konv_inap,PRIA,76,Diamond,281356500
konv_inap,PRIA,76,Ruby,201640500
konv_inap,PRIA,76,Emerald,119302400
konv_inap,PRIA,76,Topaz,91638700
konv_inap,PRIA,76,Topaz ID,83646300
konv_inap,PRIA,76,Jade,70491200
konv_inap,PRIA,76,Jade ID,63846700
konv_inap,PRIA,76,Sapphire,43422600
konv_inap,PRIA,76,Diamond Smart,168813900
konv_inap,PRIA,76,Ruby Smart,120984300
konv_inap,PRIA,76,Emerald Smart,71581400
konv_inap,PRIA,76,Topaz Smart,54983200
konv_inap,PRIA,76,Topaz ID Smart,54370100
konv_inap,PRIA,76,Jade Smart,42294700
konv_inap,PRIA,76,Jade ID Smart,41500400
konv_inap,PRIA,77,Diamond,292570500
konv_inap,PRIA,77,Ruby,206818400
konv_inap,PRIA,77,Emerald,121003600
konv_inap,PRIA,77,Topaz,93701200
konv_inap,PRIA,77,Topaz ID,84625300
konv_inap,PRIA,77,Jade,72077800
konv_inap,PRIA,77,Jade ID,65242900
konv_inap,PRIA,77,Sapphire,44173400
konv_inap,PRIA,77,Diamond Smart,175542300
konv_inap,PRIA,77,Ruby Smart,124091000
konv_inap,PRIA,77,Emerald Smart,72602200
konv_inap,PRIA,77,Topaz Smart,56220700
konv_inap,PRIA,77,Topaz ID Smart,55006400
konv_inap,PRIA,77,Jade Smart,43246700
konv_inap,PRIA,77,Jade ID Smart,42407900
konv_inap,PRIA,78,Diamond,303784500
konv_inap,PRIA,78,Ruby,215715000
konv_inap,PRIA,78,Emerald,123822500
konv_inap,PRIA,78,Topaz,96760200
konv_inap,PRIA,78,Topaz ID,87956300
konv_inap,PRIA,78,Jade,74430900
konv_inap,PRIA,78,Jade ID,67308300
